Date,Open,High,Low,Close
17/05/2024 18:05,131140,131216,131120,131175
17/05/2024 18:10,131175,131201,131165,131181
17/05/2024 18:15,131181,131236,131175,131221
17/05/2024 18:20,131216,131313,131181,131313
20/05/2024 09:00,131465,131485,130860,130901
20/05/2024 09:05,130906,130937,130764,130769
20/05/2024 09:10,130769,130835,130728,130774
20/05/2024 09:15,130779,130850,130688,130738
20/05/2024 09:20,130738,130754,130632,130637
20/05/2024 09:25,130642,130804,130622,130718
20/05/2024 09:30,130718,130718,130555,130637
20/05/2024 09:35,130632,130647,130555,130566
20/05/2024 09:40,130566,130667,130530,130632
20/05/2024 09:45,130632,130764,130622,130759
20/05/2024 09:50,130764,130855,130632,130840
20/05/2024 09:55,130840,130855,130611,130662
20/05/2024 10:00,130662,130667,130500,130586
20/05/2024 10:05,130581,130840,130571,130779
20/05/2024 10:10,130774,130825,130708,130743
20/05/2024 10:15,130749,130967,130743,130840
20/05/2024 10:20,130845,130957,130804,130830
20/05/2024 10:25,130825,130850,130373,130510
20/05/2024 10:30,130515,130611,130378,130439
20/05/2024 10:35,130433,130459,130261,130281
20/05/2024 10:40,130281,130484,130281,130469
20/05/2024 10:45,130469,130530,130383,130413
20/05/2024 10:50,130413,130672,130403,130672
20/05/2024 10:55,130672,130683,130500,130510
20/05/2024 11:00,130515,130561,130439,130535
20/05/2024 11:05,130535,130733,130530,130733
20/05/2024 11:10,130733,130957,130708,130942
20/05/2024 11:15,130942,131059,130896,130998
20/05/2024 11:20,130998,131069,130982,131008
20/05/2024 11:25,131008,131247,131003,131231
20/05/2024 11:30,131236,131374,131186,131226
20/05/2024 11:35,131226,131353,131135,131328
20/05/2024 11:40,131333,131399,131318,131379
20/05/2024 11:45,131374,131399,131201,131216
20/05/2024 11:50,131216,131241,131155,131196
20/05/2024 11:55,131201,131216,131114,131186
20/05/2024 12:00,131186,131201,130992,131008
20/05/2024 12:05,131003,131206,131003,131135
20/05/2024 12:10,131140,131191,131104,131140
20/05/2024 12:15,131140,131338,131135,131328
20/05/2024 12:20,131323,131480,131313,131460
20/05/2024 12:25,131465,131582,131435,131572
20/05/2024 12:30,131572,131648,131551,131597
20/05/2024 12:35,131602,131607,131491,131526
20/05/2024 12:40,131521,131557,131480,131501
20/05/2024 12:45,131506,131506,131399,131419
20/05/2024 12:50,131414,131430,131379,131414
20/05/2024 12:55,131414,131450,131399,131450
20/05/2024 13:00,131445,131455,131409,131430
20/05/2024 13:05,131430,131440,131363,131399
20/05/2024 13:10,131404,131424,131348,131358
20/05/2024 13:15,131353,131389,131313,131343
20/05/2024 13:20,131348,131374,131302,131313
20/05/2024 13:25,131313,131353,131287,131338
20/05/2024 13:30,131338,131363,131318,131358
20/05/2024 13:35,131358,131369,131308,131318
20/05/2024 13:40,131313,131328,131252,131252
20/05/2024 13:45,131252,131272,131181,131186
20/05/2024 13:50,131186,131226,131160,131191
20/05/2024 13:55,131196,131241,131191,131211
20/05/2024 14:00,131211,131226,131175,131221
20/05/2024 14:05,131221,131231,131140,131160
20/05/2024 14:10,131160,131175,131079,131099
20/05/2024 14:15,131099,131130,131079,131114
20/05/2024 14:20,131120,131130,131018,131023
20/05/2024 14:25,131018,131038,130982,131003
20/05/2024 14:30,131003,131023,130952,130977
20/05/2024 14:35,130972,131033,130926,130942
20/05/2024 14:40,130942,130977,130896,130926
20/05/2024 14:45,130926,130962,130876,130881
20/05/2024 14:50,130881,130891,130698,130703
20/05/2024 14:55,130703,130708,130616,130677
20/05/2024 15:00,130683,130764,130672,130723
20/05/2024 15:05,130723,130764,130530,130576
20/05/2024 15:10,130576,130647,130510,130596
20/05/2024 15:15,130596,130632,130530,130561
20/05/2024 15:20,130561,130616,130545,130586
20/05/2024 15:25,130586,130698,130576,130657
20/05/2024 15:30,130657,130698,130611,130672
20/05/2024 15:35,130672,130713,130652,130672
20/05/2024 15:40,130672,130672,130581,130611
20/05/2024 15:45,130616,130647,130566,130642
20/05/2024 15:50,130642,130652,130596,130611
20/05/2024 15:55,130616,130642,130581,130622
20/05/2024 16:00,130627,130698,130611,130683
20/05/2024 16:05,130677,130713,130657,130683
20/05/2024 16:10,130683,130713,130652,130688
20/05/2024 16:15,130688,130713,130667,130698
20/05/2024 16:20,130698,130728,130632,130642
20/05/2024 16:25,130642,130657,130591,130622
20/05/2024 16:30,130616,130662,130581,130596
20/05/2024 16:35,130601,130627,130566,130616
20/05/2024 16:40,130611,130647,130596,130622
20/05/2024 16:45,130627,130688,130611,130642
20/05/2024 16:50,130647,130718,130647,130718
20/05/2024 16:55,130718,130779,130683,130769
20/05/2024 17:00,130764,130794,130713,130723
20/05/2024 17:05,130723,130728,130637,130657
20/05/2024 17:10,130652,130683,130627,130657
20/05/2024 17:15,130662,130718,130657,130713
20/05/2024 17:20,130718,130723,130683,130698
20/05/2024 17:25,130703,130764,130672,130738
20/05/2024 17:30,130738,130769,130733,130764
20/05/2024 17:35,130764,130774,130693,130718
20/05/2024 17:40,130718,130743,130708,130723
20/05/2024 17:45,130718,130738,130703,130708
20/05/2024 17:50,130713,130759,130713,130749
20/05/2024 17:55,130749,130769,130718,130749
20/05/2024 18:00,130749,130749,130647,130708
20/05/2024 18:05,130708,130728,130677,130703
20/05/2024 18:10,130708,130718,130652,130662
20/05/2024 18:15,130662,130662,130555,130561
20/05/2024 18:20,130566,130642,130520,130581
21/05/2024 09:00,130703,130749,130479,130723
21/05/2024 09:05,130723,130733,130510,130647
21/05/2024 09:10,130647,130703,130561,130642
21/05/2024 09:15,130642,130891,130616,130616
21/05/2024 09:20,130616,130718,130566,130718
21/05/2024 09:25,130713,130779,130540,130545
21/05/2024 09:30,130545,130743,130398,130627
21/05/2024 09:35,130632,130662,130520,130566
21/05/2024 09:40,130566,130591,130479,130520
21/05/2024 09:45,130515,130703,130515,130698
21/05/2024 09:50,130698,130876,130657,130871
21/05/2024 09:55,130871,130881,130677,130693
21/05/2024 10:00,130688,130693,130444,130662
21/05/2024 10:05,130662,130896,130647,130850
21/05/2024 10:10,130850,131059,130698,130728
21/05/2024 10:15,130728,130865,130627,130657
21/05/2024 10:20,130657,130779,130561,130723
21/05/2024 10:25,130723,130774,130596,130637
21/05/2024 10:30,130637,130647,130378,130428
21/05/2024 10:35,130428,130474,130159,130205
21/05/2024 10:40,130210,130535,130184,130469
21/05/2024 10:45,130469,130794,130454,130677
21/05/2024 10:50,130677,130774,130530,130606
21/05/2024 10:55,130611,130683,130388,130418
21/05/2024 11:00,130423,130637,130342,130555
21/05/2024 11:05,130561,130759,130515,130728
21/05/2024 11:10,130723,130774,130662,130733
21/05/2024 11:15,130728,130733,130550,130632
21/05/2024 11:20,130632,130672,130545,130581
21/05/2024 11:25,130581,130723,130566,130677
21/05/2024 11:30,130683,130865,130611,130743
21/05/2024 11:35,130743,130825,130667,130815
21/05/2024 11:40,130815,130830,130647,130677
21/05/2024 11:45,130677,130779,130657,130683
21/05/2024 11:50,130683,130683,130449,130494
21/05/2024 11:55,130494,130550,130327,130408
21/05/2024 12:00,130408,130418,130317,130378
21/05/2024 12:05,130383,130383,130261,130296
21/05/2024 12:10,130296,130444,130235,130418
21/05/2024 12:15,130413,130515,130352,130454
21/05/2024 12:20,130454,130601,130444,130571
21/05/2024 12:25,130576,130586,130510,130545
21/05/2024 12:30,130545,130555,130479,130500
21/05/2024 12:35,130505,130540,130418,130525
21/05/2024 12:40,130525,130525,130403,130449
21/05/2024 12:45,130454,130500,130378,130408
21/05/2024 12:50,130408,130454,130378,130408
21/05/2024 12:55,130408,130444,130301,130317
21/05/2024 13:00,130322,130362,130144,130164
21/05/2024 13:05,130164,130251,130134,130169
21/05/2024 13:10,130169,130230,130063,130078
21/05/2024 13:15,130078,130169,130068,130083
21/05/2024 13:20,130088,130113,130027,130088
21/05/2024 13:25,130088,130124,130042,130093
21/05/2024 13:30,130093,130179,129986,130012
21/05/2024 13:35,130012,130093,129956,130078
21/05/2024 13:40,130073,130174,130068,130129
21/05/2024 13:45,130129,130291,130093,130266
21/05/2024 13:50,130261,130281,130047,130078
21/05/2024 13:55,130083,130118,130002,130108
21/05/2024 14:00,130103,130266,130032,130205
21/05/2024 14:05,130205,130210,130139,130164
21/05/2024 14:10,130164,130179,130073,130124
21/05/2024 14:15,130118,130220,130108,130210
21/05/2024 14:20,130215,130296,130195,130296
21/05/2024 14:25,130296,130347,130256,130286
21/05/2024 14:30,130291,130342,130256,130276
21/05/2024 14:35,130276,130301,130195,130291
21/05/2024 14:40,130291,130317,130200,130312
21/05/2024 14:45,130312,130383,130291,130322
21/05/2024 14:50,130322,130378,130301,130342
21/05/2024 14:55,130337,130464,130327,130454
21/05/2024 15:00,130459,130464,130403,130423
21/05/2024 15:05,130428,130515,130418,130449
21/05/2024 15:10,130449,130484,130337,130342
21/05/2024 15:15,130342,130373,130286,130296
21/05/2024 15:20,130301,130398,130281,130393
21/05/2024 15:25,130388,130403,130317,130337
21/05/2024 15:30,130332,130352,130220,130225
21/05/2024 15:35,130230,130296,130159,130205
21/05/2024 15:40,130205,130296,130184,130271
21/05/2024 15:45,130276,130301,130225,130235
21/05/2024 15:50,130240,130373,130235,130357
21/05/2024 15:55,130357,130403,130296,130317
21/05/2024 16:00,130312,130393,130306,130337
21/05/2024 16:05,130342,130423,130332,130393
21/05/2024 16:10,130393,130439,130367,130403
21/05/2024 16:15,130403,130444,130347,130352
21/05/2024 16:20,130357,130449,130327,130423
21/05/2024 16:25,130423,130444,130373,130413
21/05/2024 16:30,130413,130459,130388,130413
21/05/2024 16:35,130418,130464,130383,130413
21/05/2024 16:40,130418,130423,130342,130398
21/05/2024 16:45,130398,130428,130378,130388
21/05/2024 16:50,130393,130393,130306,130357
21/05/2024 16:55,130357,130398,130251,130261
21/05/2024 17:00,130261,130286,130210,130235
21/05/2024 17:05,130235,130271,130195,130200
21/05/2024 17:10,130205,130245,130169,130174
21/05/2024 17:15,130174,130210,130164,130195
21/05/2024 17:20,130190,130266,130174,130256
21/05/2024 17:25,130256,130266,130184,130195
21/05/2024 17:30,130195,130230,130174,130190
21/05/2024 17:35,130195,130220,130159,130220
21/05/2024 17:40,130220,130240,130179,130210
21/05/2024 17:45,130205,130240,130200,130215
21/05/2024 17:50,130215,130240,130108,130139
21/05/2024 17:55,130144,130195,130124,130169
21/05/2024 18:00,130174,130195,130144,130179
21/05/2024 18:05,130184,130195,130098,130174
21/05/2024 18:10,130174,130235,130144,130220
21/05/2024 18:15,130215,130251,130154,130169
21/05/2024 18:20,130169,130367,130169,130301
22/05/2024 09:00,130093,130134,129646,129681
22/05/2024 09:05,129676,129788,129651,129712
22/05/2024 09:10,129712,129773,129585,129758
22/05/2024 09:15,129758,129778,129559,129615
22/05/2024 09:20,129615,129727,129539,129559
22/05/2024 09:25,129559,129615,129453,129504
22/05/2024 09:30,129504,129600,129468,129534
22/05/2024 09:35,129534,129661,129509,129636
22/05/2024 09:40,129636,129753,129595,129727
22/05/2024 09:45,129727,129747,129519,129549
22/05/2024 09:50,129544,129636,129488,129631
22/05/2024 09:55,129631,129641,129453,129504
22/05/2024 10:00,129498,129585,129331,129575
22/05/2024 10:05,129580,129585,129351,129422
22/05/2024 10:10,129422,129427,129219,129275
22/05/2024 10:15,129275,129458,129234,129427
22/05/2024 10:20,129432,129539,129336,129534
22/05/2024 10:25,129534,129544,129305,129310
22/05/2024 10:30,129305,129437,129163,129407
22/05/2024 10:35,129412,129417,129229,129305
22/05/2024 10:40,129310,129331,129092,129138
22/05/2024 10:45,129138,129260,129097,129234
22/05/2024 10:50,129234,129427,129219,129295
22/05/2024 10:55,129295,129326,129158,129239
22/05/2024 11:00,129244,129285,129051,129072
22/05/2024 11:05,129072,129122,128960,128995
22/05/2024 11:10,128995,129173,128975,129041
22/05/2024 11:15,129046,129107,128924,128960
22/05/2024 11:20,128965,129082,128909,128970
22/05/2024 11:25,128970,129168,128960,128985
22/05/2024 11:30,128985,129031,128828,128965
22/05/2024 11:35,128960,129000,128873,128884
22/05/2024 11:40,128884,128929,128802,128843
22/05/2024 11:45,128843,128960,128843,128914
22/05/2024 11:50,128919,129026,128878,128995
22/05/2024 11:55,128995,129112,128955,128960
22/05/2024 12:00,128960,129138,128914,129102
22/05/2024 12:05,129097,129199,129011,129188
22/05/2024 12:10,129183,129229,129138,129194
22/05/2024 12:15,129188,129188,128945,129051
22/05/2024 12:20,129056,129102,128838,128970
22/05/2024 12:25,128975,129026,128945,128950
22/05/2024 12:30,128955,129016,128863,129000
22/05/2024 12:35,128995,129112,128995,129102
22/05/2024 12:40,129107,129122,128995,129011
22/05/2024 12:45,129011,129031,128955,128975
22/05/2024 12:50,128975,129061,128904,129021
22/05/2024 12:55,129026,129127,129006,129102
22/05/2024 13:00,129102,129183,129087,129158
22/05/2024 13:05,129153,129199,129061,129067
22/05/2024 13:10,129067,129102,129036,129077
22/05/2024 13:15,129082,129082,129026,129056
22/05/2024 13:20,129061,129061,129000,129016
22/05/2024 13:25,129011,129061,128990,129036
22/05/2024 13:30,129036,129067,128995,129011
22/05/2024 13:35,129011,129041,128990,129000
22/05/2024 13:40,128995,129016,128945,128965
22/05/2024 13:45,128965,128985,128904,128904
22/05/2024 13:50,128909,129061,128873,129031
22/05/2024 13:55,129031,129051,128772,128812
22/05/2024 14:00,128812,128904,128802,128863
22/05/2024 14:05,128863,128970,128858,128919
22/05/2024 14:10,128919,128929,128807,128868
22/05/2024 14:15,128868,128919,128843,128889
22/05/2024 14:20,128889,128904,128817,128878
22/05/2024 14:25,128878,128894,128802,128838
22/05/2024 14:30,128838,128868,128731,128751
22/05/2024 14:35,128751,128772,128624,128767
22/05/2024 14:40,128767,128817,128726,128762
22/05/2024 14:45,128757,128833,128746,128817
22/05/2024 14:50,128817,128843,128731,128772
22/05/2024 14:55,128772,128812,128690,128807
22/05/2024 15:00,128807,128853,128548,128609
22/05/2024 15:05,128609,128757,128594,128690
22/05/2024 15:10,128685,128690,128579,128650
22/05/2024 15:15,128655,128711,128548,128629
22/05/2024 15:20,128624,128635,128436,128579
22/05/2024 15:25,128579,128584,128416,128421
22/05/2024 15:30,128421,128523,128411,128462
22/05/2024 15:35,128462,128523,128441,128487
22/05/2024 15:40,128482,128508,128380,128447
22/05/2024 15:45,128447,128589,128416,128584
22/05/2024 15:50,128584,128599,128492,128502
22/05/2024 15:55,128502,128553,128477,128543
22/05/2024 16:00,128543,128584,128518,128533
22/05/2024 16:05,128533,128568,128502,128538
22/05/2024 16:10,128543,128548,128426,128431
22/05/2024 16:15,128431,128482,128198,128309
22/05/2024 16:20,128304,128355,128253,128279
22/05/2024 16:25,128279,128391,128228,128380
22/05/2024 16:30,128386,128421,128314,128411
22/05/2024 16:35,128411,128426,128314,128330
22/05/2024 16:40,128330,128380,128274,128299
22/05/2024 16:45,128299,128340,128264,128279
22/05/2024 16:50,128279,128340,128248,128325
22/05/2024 16:55,128325,128396,128314,128386
22/05/2024 17:00,128386,128391,128279,128335
22/05/2024 17:05,128335,128345,128208,128238
22/05/2024 17:10,128238,128279,128147,128213
22/05/2024 17:15,128213,128243,128157,128203
22/05/2024 17:20,128203,128340,128167,128330
22/05/2024 17:25,128330,128330,128213,128233
22/05/2024 17:30,128233,128238,128147,128177
22/05/2024 17:35,128172,128223,128167,128208
22/05/2024 17:40,128208,128253,128147,128167
22/05/2024 17:45,128167,128213,128157,128203
22/05/2024 17:50,128203,128223,128147,128167
22/05/2024 17:55,128162,128167,128086,128101
22/05/2024 18:00,128106,128142,127923,127974
22/05/2024 18:05,127979,127999,127882,127943
22/05/2024 18:10,127938,127979,127791,127852
22/05/2024 18:15,127852,127862,127705,127730
22/05/2024 18:20,127730,127781,127654,127735
23/05/2024 09:00,128213,128518,128111,128380
23/05/2024 09:05,128386,128386,128172,128248
23/05/2024 09:10,128248,128248,128086,128147
23/05/2024 09:15,128142,128228,128060,128172
23/05/2024 09:20,128172,128274,128121,128198
23/05/2024 09:25,128192,128294,128177,128233
23/05/2024 09:30,128228,128355,128137,128294
23/05/2024 09:35,128294,128391,128238,128253
23/05/2024 09:40,128248,128426,128228,128386
23/05/2024 09:45,128386,128386,128269,128386
23/05/2024 09:50,128386,128447,128350,128360
23/05/2024 09:55,128365,128401,128142,128157
23/05/2024 10:00,128157,128238,127954,128233
23/05/2024 10:05,128238,128274,128065,128218
23/05/2024 10:10,128213,128309,128116,128218
23/05/2024 10:15,128218,128299,128020,128081
23/05/2024 10:20,128081,128198,128035,128182
23/05/2024 10:25,128182,128187,128009,128086
23/05/2024 10:30,128091,128198,127913,127954
23/05/2024 10:35,127954,128228,127938,128070
23/05/2024 10:40,128065,128157,127969,128142
23/05/2024 10:45,128142,128142,127791,127903
23/05/2024 10:50,127908,127923,127654,127725
23/05/2024 10:55,127725,127745,127628,127659
23/05/2024 11:00,127664,127745,127430,127430
23/05/2024 11:05,127435,127506,127379,127445
23/05/2024 11:10,127445,127562,127405,127430
23/05/2024 11:15,127430,127481,127151,127166
23/05/2024 11:20,127166,127369,127146,127273
23/05/2024 11:25,127273,127374,127227,127293
23/05/2024 11:30,127293,127374,127212,127359
23/05/2024 11:35,127359,127405,127288,127308
23/05/2024 11:40,127313,127354,127242,127303
23/05/2024 11:45,127308,127400,127273,127395
23/05/2024 11:50,127395,127410,127252,127308
23/05/2024 11:55,127303,127323,127191,127232
23/05/2024 12:00,127232,127445,127207,127430
23/05/2024 12:05,127430,127476,127390,127415
23/05/2024 12:10,127415,127425,127339,127369
23/05/2024 12:15,127369,127415,127293,127318
23/05/2024 12:20,127323,127390,127313,127359
23/05/2024 12:25,127359,127425,127334,127415
23/05/2024 12:30,127410,127461,127390,127410
23/05/2024 12:35,127415,127501,127379,127461
23/05/2024 12:40,127461,127496,127395,127395
23/05/2024 12:45,127395,127435,127364,127395
23/05/2024 12:50,127395,127471,127359,127456
23/05/2024 12:55,127451,127471,127415,127430
23/05/2024 13:00,127430,127527,127415,127517
23/05/2024 13:05,127517,127517,127390,127415
23/05/2024 13:10,127420,127435,127334,127344
23/05/2024 13:15,127349,127415,127323,127384
23/05/2024 13:20,127384,127476,127374,127456
23/05/2024 13:25,127456,127547,127451,127496
23/05/2024 13:30,127496,127527,127456,127476
23/05/2024 13:35,127481,127486,127410,127466
23/05/2024 13:40,127471,127471,127390,127395
23/05/2024 13:45,127395,127415,127247,127318
23/05/2024 13:50,127323,127435,127298,127395
23/05/2024 13:55,127395,127420,127318,127359
23/05/2024 14:00,127354,127461,127354,127425
23/05/2024 14:05,127430,127476,127354,127395
23/05/2024 14:10,127400,127501,127395,127451
23/05/2024 14:15,127451,127471,127374,127395
23/05/2024 14:20,127395,127486,127364,127466
23/05/2024 14:25,127471,127542,127420,127522
23/05/2024 14:30,127522,127527,127420,127522
23/05/2024 14:35,127522,127537,127339,127349
23/05/2024 14:40,127349,127349,127181,127222
23/05/2024 14:45,127222,127339,127202,127313
23/05/2024 14:50,127308,127354,127186,127222
23/05/2024 14:55,127227,127268,127100,127105
23/05/2024 15:00,127105,127110,127013,127059
23/05/2024 15:05,127064,127196,127034,127166
23/05/2024 15:10,127166,127237,127115,127222
23/05/2024 15:15,127222,127273,127095,127105
23/05/2024 15:20,127110,127202,127074,127130
23/05/2024 15:25,127130,127232,127125,127186
23/05/2024 15:30,127181,127217,127135,127186
23/05/2024 15:35,127186,127278,127161,127262
23/05/2024 15:40,127257,127268,127176,127212
23/05/2024 15:45,127207,127242,127125,127161
23/05/2024 15:50,127161,127222,127141,127171
23/05/2024 15:55,127176,127232,127166,127186
23/05/2024 16:00,127186,127273,127156,127212
23/05/2024 16:05,127207,127252,127156,127212
23/05/2024 16:10,127212,127273,127186,127232
23/05/2024 16:15,127232,127298,127232,127268
23/05/2024 16:20,127273,127313,127237,127288
23/05/2024 16:25,127283,127303,127247,127262
23/05/2024 16:30,127262,127318,127242,127252
23/05/2024 16:35,127252,127268,127171,127252
23/05/2024 16:40,127257,127323,127247,127298
23/05/2024 16:45,127298,127334,127298,127329
23/05/2024 16:50,127334,127354,127237,127273
23/05/2024 16:55,127273,127329,127237,127303
23/05/2024 17:00,127308,127390,127298,127364
23/05/2024 17:05,127359,127425,127344,127374
23/05/2024 17:10,127374,127390,127344,127384
23/05/2024 17:15,127379,127425,127379,127410
23/05/2024 17:20,127410,127476,127364,127451
23/05/2024 17:25,127451,127466,127420,127440
23/05/2024 17:30,127440,127466,127420,127456
23/05/2024 17:35,127456,127496,127451,127456
23/05/2024 17:40,127461,127461,127420,127435
23/05/2024 17:45,127435,127481,127395,127395
23/05/2024 17:50,127395,127461,127354,127374
23/05/2024 17:55,127374,127384,127298,127374
23/05/2024 18:00,127369,127410,127334,127369
23/05/2024 18:05,127374,127405,127349,127395
23/05/2024 18:10,127395,127430,127369,127410
23/05/2024 18:15,127415,127496,127384,127486
23/05/2024 18:20,127486,127583,127486,127501
24/05/2024 09:00,127705,127979,127547,127567
24/05/2024 09:05,127562,127623,127415,127542
24/05/2024 09:10,127547,127613,127501,127578
24/05/2024 09:15,127578,127700,127578,127613
24/05/2024 09:20,127618,127618,127511,127578
24/05/2024 09:25,127583,127644,127547,127578
24/05/2024 09:30,127578,127669,127430,127567
24/05/2024 09:35,127567,127771,127542,127755
24/05/2024 09:40,127750,127776,127654,127664
24/05/2024 09:45,127659,127674,127552,127618
24/05/2024 09:50,127623,127669,127567,127613
24/05/2024 09:55,127613,127705,127598,127618
24/05/2024 10:00,127618,127628,127481,127542
24/05/2024 10:05,127547,127567,127410,127537
24/05/2024 10:10,127537,127674,127537,127639
24/05/2024 10:15,127633,127669,127445,127461
24/05/2024 10:20,127461,127542,127400,127511
24/05/2024 10:25,127511,127659,127471,127578
24/05/2024 10:30,127583,127623,127405,127430
24/05/2024 10:35,127430,127649,127379,127608
24/05/2024 10:40,127603,127806,127537,127786
24/05/2024 10:45,127786,127786,127639,127689
24/05/2024 10:50,127689,127705,127420,127466
24/05/2024 10:55,127466,127491,127405,127461
24/05/2024 11:00,127456,127628,127435,127466
24/05/2024 11:05,127471,127659,127425,127644
24/05/2024 11:10,127644,127811,127623,127674
24/05/2024 11:15,127674,127730,127588,127639
24/05/2024 11:20,127639,127720,127578,127720
24/05/2024 11:25,127715,127801,127669,127776
24/05/2024 11:30,127781,127898,127705,127705
24/05/2024 11:35,127710,127710,127572,127588
24/05/2024 11:40,127588,127593,127491,127537
24/05/2024 11:45,127537,127628,127522,127613
24/05/2024 11:50,127608,127781,127578,127735
24/05/2024 11:55,127730,127740,127608,127633
24/05/2024 12:00,127633,127654,127557,127628
24/05/2024 12:05,127633,127659,127593,127628
24/05/2024 12:10,127628,127628,127511,127583
24/05/2024 12:15,127583,127623,127552,127567
24/05/2024 12:20,127572,127603,127517,127603
24/05/2024 12:25,127603,127613,127547,127562
24/05/2024 12:30,127557,127603,127522,127603
24/05/2024 12:35,127598,127603,127456,127461
24/05/2024 12:40,127466,127501,127420,127456
24/05/2024 12:45,127456,127476,127405,127440
24/05/2024 12:50,127440,127486,127420,127425
24/05/2024 12:55,127425,127471,127395,127440
24/05/2024 13:00,127445,127456,127379,127435
24/05/2024 13:05,127435,127481,127415,127476
24/05/2024 13:10,127471,127567,127471,127547
24/05/2024 13:15,127542,127583,127527,127542
24/05/2024 13:20,127547,127583,127542,127583
24/05/2024 13:25,127578,127644,127552,127562
24/05/2024 13:30,127562,127572,127481,127501
24/05/2024 13:35,127506,127557,127486,127532
24/05/2024 13:40,127532,127567,127501,127511
24/05/2024 13:45,127517,127547,127466,127481
24/05/2024 13:50,127476,127491,127415,127435
24/05/2024 13:55,127435,127445,127313,127354
24/05/2024 14:00,127354,127410,127339,127364
24/05/2024 14:05,127364,127405,127313,127334
24/05/2024 14:10,127339,127425,127334,127425
24/05/2024 14:15,127420,127451,127308,127334
24/05/2024 14:20,127329,127384,127212,127273
24/05/2024 14:25,127268,127349,127247,127313
24/05/2024 14:30,127313,127318,127222,127308
24/05/2024 14:35,127308,127395,127293,127390
24/05/2024 14:40,127390,127410,127344,127369
24/05/2024 14:45,127374,127395,127334,127390
24/05/2024 14:50,127395,127420,127354,127400
24/05/2024 14:55,127405,127430,127379,127405
24/05/2024 15:00,127410,127425,127359,127410
24/05/2024 15:05,127405,127410,127232,127257
24/05/2024 15:10,127252,127283,127191,127268
24/05/2024 15:15,127268,127298,127222,127232
24/05/2024 15:20,127237,127252,127085,127135
24/05/2024 15:25,127135,127161,127100,127130
24/05/2024 15:30,127125,127146,127090,127120
24/05/2024 15:35,127120,127125,126927,126937
24/05/2024 15:40,126932,126947,126825,126851
24/05/2024 15:45,126851,126993,126846,126963
24/05/2024 15:50,126963,127029,126937,127008
24/05/2024 15:55,127008,127013,126922,126932
24/05/2024 16:00,126932,126968,126841,126886
24/05/2024 16:05,126886,126902,126861,126902
24/05/2024 16:10,126902,126952,126886,126912
24/05/2024 16:15,126907,126942,126876,126927
24/05/2024 16:20,126927,126947,126907,126932
24/05/2024 16:25,126932,126993,126881,126988
24/05/2024 16:30,126988,127008,126963,126983
24/05/2024 16:35,126983,127069,126983,127059
24/05/2024 16:40,127054,127151,127003,127024
24/05/2024 16:45,127024,127054,126988,126988
24/05/2024 16:50,126988,127034,126983,127019
24/05/2024 16:55,127013,127013,126912,126927
24/05/2024 17:00,126922,126947,126876,126922
24/05/2024 17:05,126917,126917,126856,126892
24/05/2024 17:10,126892,126907,126841,126846
24/05/2024 17:15,126851,126892,126846,126876
24/05/2024 17:20,126881,126897,126861,126886
24/05/2024 17:25,126892,126927,126866,126886
24/05/2024 17:30,126886,126942,126876,126942
24/05/2024 17:35,126937,126942,126892,126917
24/05/2024 17:40,126917,126937,126881,126902
24/05/2024 17:45,126907,126917,126876,126902
24/05/2024 17:50,126902,126917,126897,126902
24/05/2024 17:55,126902,126912,126749,126805
24/05/2024 18:00,126805,126831,126764,126790
24/05/2024 18:05,126790,126810,126754,126795
24/05/2024 18:10,126785,126795,126658,126698
24/05/2024 18:15,126693,126729,126632,126653
24/05/2024 18:20,126653,126734,126546,126546
27/05/2024 09:00,126851,127029,126739,126785
27/05/2024 09:05,126790,126810,126673,126719
27/05/2024 09:10,126714,126881,126673,126876
27/05/2024 09:15,126876,126973,126841,126947
27/05/2024 09:20,126942,127013,126912,126993
27/05/2024 09:25,126993,126998,126947,126968
27/05/2024 09:30,126968,127003,126902,126912
27/05/2024 09:35,126912,127024,126876,127013
27/05/2024 09:40,127013,127019,126922,126937
27/05/2024 09:45,126932,126998,126932,126963
27/05/2024 09:50,126968,127008,126947,126958
27/05/2024 09:55,126963,126978,126902,126952
27/05/2024 10:00,126952,127019,126907,126922
27/05/2024 10:05,126922,127100,126912,127003
27/05/2024 10:10,126998,127069,126820,126851
27/05/2024 10:15,126851,127054,126825,126988
27/05/2024 10:20,126988,127069,126983,127029
27/05/2024 10:25,127029,127130,126947,126952
27/05/2024 10:30,126952,127003,126739,126825
27/05/2024 10:35,126820,126861,126744,126764
27/05/2024 10:40,126764,126892,126739,126841
27/05/2024 10:45,126841,127095,126836,127044
27/05/2024 10:50,127049,127130,126790,126815
27/05/2024 10:55,126815,126866,126744,126790
27/05/2024 11:00,126790,126902,126703,126861
27/05/2024 11:05,126861,126881,126658,126724
27/05/2024 11:10,126729,126785,126678,126698
27/05/2024 11:15,126703,126719,126632,126719
27/05/2024 11:20,126719,126831,126709,126810
27/05/2024 11:25,126810,126810,126643,126729
27/05/2024 11:30,126724,126729,126587,126653
27/05/2024 11:35,126653,126698,126622,126663
27/05/2024 11:40,126663,126795,126653,126780
27/05/2024 11:45,126775,126780,126719,126734
27/05/2024 11:50,126729,126764,126658,126749
27/05/2024 11:55,126749,126825,126739,126775
27/05/2024 12:00,126775,126780,126698,126749
27/05/2024 12:05,126749,126856,126744,126805
27/05/2024 12:10,126810,126886,126790,126856
